,Managing behavior,Expressive communication,Receptive communication,Seeking help,Asking questions,Following directions,Habits / routines,Perception,Relationships with unfamiliar people,Relationships with peers,Relationships with parents,Relationships with teachers,Social cooperation,Comfort in social situations,Social communication,Social activity,Social awareness,Respect for others,Sexual behavior,Play,Social belonging,Sense of safety,Response to peer pressure,Bullying,Managing conflict,Coping skills,Resourcefulness,Resilience,Managing emotions,Emotional expression,Emotional awareness,Mood,Managing thoughts,Reasoning ability,Decision-making,Problem solving,Learning new things,Learning from feedback and mistakes,Attention,Memory,Planning,Organization,Time management,Setting and striving for goals,Task initiation,Task completion,Thinking speed,Abstract thinking,Creativity and imagination,Knowledge and skills,Reading,Writing,Motivation,Leadership,Willingness to try new things,Openness,Respect for others,Fairness,Politeness,Patience,Helpfulness,Kindness and caring,Integrity and honesty,Responsibility,Work habits,Independence,Initiative,Assertiveness,Perseverance,Future outlook,Activity level,Effort,Self-control,Self-awareness,Self-monitoring,Self-reflection,Self-acceptance,Self-confidence,Self-advocacy,Self-care / hygiene,Eating and diet,Emotional well-being,Sleep and fatigue,Stress management,Substance use,Academic performance,Class participation
Politeness,-0.2554621848739496,-0.27554179566563464,0.24868325095211086,0.3765306122448979,0.1174871639987919,0.3695652173913043,0.4840041279669762,-0.022769629689652376,0.49391304347826087,-0.14264569842738203,-0.008708938120702826,0.20964408725602757,-0.1062443438914027,-0.20825771324863887,-0.015186615186615189,0.06022408963585435,0.09366327474560593,-0.1591304347826087,0.0200825010855406,0.009979494190020506,0.3669786096256685,0.22453683940920344,0.1718410768562744,0.02736373748609566,-0.400562851782364,0.07455954897815363,-0.25510204081632654,0.026534190531852724,-0.2978280542986425,0.5879551820728292,0.26526610644257703,-0.3378170326553764,-0.02545894084762409,0.11126050420168068,-0.2346207215541166,-0.07052139037433156,0.18839640223644763,0.17306780464675198,0.0018637063447046432,0.014666558625719148,-0.029616923956546595,-0.0895915678524374,-0.2765303508921711,-0.32273680198208493,0.02173615857826384,0.10086956521739131,-0.08589572192513369,0.20350877192982456,-0.004515400741815836,0.543859649122807,0.16859728506787328,0.26164816465440405,-0.13454120397428407,0.5382608695652172,0.49999999999999994,0.12098930481283422,0.33705829054666264,0.2415475509815132,1.0,-0.0648667122351333,-0.20289592760180997,0.277072192513369,-0.1847265221878225,-0.17166979362101317,-0.31304347826086953,-0.13037841341868567,0.43595436324390996,-0.0052669961915566,-0.13130434782608694,0.027405446939298212,-0.17234262125902994,0.43385490753911804,0.43481601639204304,-0.026250972258231788,-0.052700922266139656,0.09498640893989731,-0.03712757830404889,-0.08768035516093228,0.2894233734196731,0.519633307868602,0.15130434782608695,-0.07008448540706606,-0.15549450549450547,-0.2781954887218045,0.2198945981554677,-0.036210131332082555,-0.0007598784194528875
Patience,-0.016711229946524065,0.02089215132693394,-0.18767345050878817,-0.2505704594511255,0.01724489795918367,-0.34584980237154156,-0.09683794466403163,0.12800647548566144,-0.4333333333333333,-0.10719241443108232,-0.08562753036437248,-0.0033898305084745766,0.2657930107526882,-0.29651497695852536,0.09575289575289575,-0.06004375658374525,0.00606060606060606,-0.06315789473684211,-0.0895915678524374,0.05827604442094129,0.15031196823596144,0.14658910629296668,-0.06522366522366524,-0.12156862745098039,-0.10372340425531915,0.14782608695652172,-0.10873015873015875,0.06038786482334869,0.11858562244301579,-0.13602251407129456,0.08481781376518219,0.1360204081632653,-0.0826048951048951,-0.13122171945701355,-0.12380090497737556,-0.1325910931174089,0.06036077705827937,0.4813765182186235,0.02979591836734694,0.1415126050420168,-0.1909562211981567,-0.10736971939562133,0.30137493389740877,-0.1568010936431989,-0.040568104555412855,-0.2717391304347826,-0.05420954541771331,-0.2208695652173913,-0.021372377622377623,-0.17193675889328064,0.05302048224008297,0.05748987854251012,-0.31503496503496503,-0.4333333333333333,-0.02456140350877193,0.4128514707073981,-0.3709183673469387,-0.09603554340396446,-0.0648667122351333,1.0,-0.053594389246054946,-0.0450281425891182,-0.15565217391304348,0.06234967622571693,-0.2789473684210526,-0.1637372802960222,0.03610318900700026,-0.311131221719457,-0.21739130434782608,-0.15243123089747157,0.25352907961603616,-0.1398954703832753,-0.24734693877551017,-0.0912013359774554,-0.12689969604863222,0.19547511312217195,0.12510121457489878,-0.21824729891956784,-0.015965166908563134,0.14082503556187764,-0.26666666666666666,-0.1538866160140269,0.014749365759776046,0.3596837944664032,-0.0715207224641187,-0.027690410114091887,0.08534400609872307
Helpfulness,-0.1364532019704433,0.18347826086956517,-0.17463002114164905,-0.2006968641114983,-0.2595520421607378,0.016541353383458645,0.03909774436090225,-0.08301620859760393,-0.5735294117647058,0.28921775898520086,0.042471042471042476,-0.164812127076278,-0.04926624737945492,0.04956709956709957,0.15120967741935487,-0.2728291316526611,-0.2566217976552323,0.06176470588235294,-0.2879924953095685,-0.12422336573279968,0.09411764705882354,0.09080891884884626,-0.007418158361554588,-0.011484593837535015,0.24795918367346936,-0.03031358885017422,0.2337556561085973,0.12898889538281708,-0.14188488462535653,-0.23020388809862494,-0.41359816653934295,-0.012448979591836733,-0.04482758620689656,0.280527289546716,-0.001054018445322793,0.05630252100840336,-0.14993412384716728,-0.036414565826330535,-0.09978858350951374,0.18755781683626271,-0.029167746953590874,-0.11552401087284808,-0.04838660063367068,0.28245766391663046,0.0033529176535728573,0.1744360902255639,0.013165266106442579,0.39473684210526316,0.05844155844155846,0.09473684210526315,0.007982583454281567,0.17889317889317893,0.06896360100027787,-0.5588235294117647,0.09999999999999999,-0.228143122879965,0.020688613711869523,-0.27930959617889706,-0.20289592760180997,-0.053594389246054946,1.0,-0.04371482176360226,0.1208695652173913,0.318686401480111,0.16764705882352943,-0.4133897110641296,-0.07977892128835523,0.20979591836734693,-0.18869565217391301,-0.053751803751803766,-0.0608695652173913,-0.20112570356472798,-0.0041776710684273705,-0.04226082447498056,-0.17420718816067654,-0.04199814986123959,-0.24425770308123254,-0.14572926302806044,-0.13684859697810667,0.02059202059202059,0.12352941176470587,-0.025697942457098947,0.19618855606758834,-0.2987012987012987,0.016690856313497822,0.4203283996299723,-0.09944777911164465
Kindness and caring,0.06470588235294117,0.20979020979020982,-0.1955645161290323,-0.09584859584859586,-0.24028461959496444,-0.3054945054945055,-0.1857142857142857,-0.059677419354838716,0.01818181818181818,-0.22,-0.3484615384615385,-0.07198879551820728,0.1380952380952381,0.09369369369369371,-0.09649122807017543,0.27586206896551724,-0.1147440794499618,0.9878787878787878,0.28136752136752136,-0.06756756756756756,0.18281335522714834,0.07052767052767053,0.25199485199485205,0.034055727554179564,0.0004926108374384235,-0.016068376068376067,0.33284457478005863,0.43921200750469047,-0.11168831168831168,0.1239154616240267,-0.22924901185770752,-0.22714833059660647,0.3027501185395922,-0.14758064516129032,-0.22096774193548388,0.10220214568040656,0.08376068376068375,0.014285714285714285,-0.34959677419354845,-0.2884897360703812,0.13024453024453025,0.21130434782608692,-0.19523809523809524,0.001400560224089636,-0.12707444286391653,-0.054945054945054944,-0.14668856048166393,0.18181818181818185,0.0130393551446183,0.25,0.1330206378986867,0.22803114571746386,-0.17022285443338073,0.5515151515151515,-0.1515151515151515,0.1116584564860427,-0.0903225806451613,0.02565982404692082,0.277072192513369,-0.0450281425891182,-0.04371482176360226,1.0,0.1442687747035573,-0.06119658119658119,-0.22424242424242422,-0.06854838709677422,0.4317073170731708,-0.06210131332082553,0.2617391304347826,0.29990516832622094,0.2377622377622378,0.03235653235653236,0.15517241379310343,-0.059032716927453766,0.1568409343715239,-0.05139043381535039,-0.008469791078486732,-0.002005347593582888,0.3032258064516129,-0.023150762281197064,0.4424242424242424,-0.6439775910364146,-0.08986866791744841,0.32417582417582413,0.0729831144465291,0.30322580645161296,0.11532258064516131
Integrity and honesty,-0.08333333333333334,0.41666666666666663,-0.13823529411764704,-0.056372549019607844,-0.3382352941176471,-0.21428571428571433,0.642857142857143,-0.2058823529411765,0.5428571428571429,-0.049999999999999996,-0.39780219780219783,-0.1744360902255639,0.22642574816487862,0.32,0.4055944055944056,0.2703296703296703,0.2982608695652174,0.3714285714285715,0.2175824175824176,-0.5166572557876906,-0.07739130434782608,0.03043478260869565,0.003478260869565217,-0.1758241758241758,0.48,0.29901960784313725,0.10225563909774435,-0.1217391304347826,-0.2150375939849624,0.2452173913043478,0.054945054945054944,-0.09803921568627452,-0.17652173913043476,0.13106295149638802,0.21043478260869564,-0.18881118881118883,0.17440660474716205,-0.3736263736263736,-0.13684210526315788,0.17094861660079053,0.49391304347826087,0.20357142857142854,0.21391304347826084,-0.12857142857142856,0.18873517786561267,0.1785714285714286,0.009565217391304347,0.19047619047619052,-0.37154150197628455,0.3571428571428572,-0.07565217391304348,0.04285714285714285,-0.3379446640316206,0.5428571428571429,0.2571428571428572,-0.19304347826086957,0.012254901960784315,-0.02982456140350877,-0.1847265221878225,-0.15565217391304348,0.1208695652173913,0.1442687747035573,1.0,-0.125,-0.028571428571428574,-0.12352941176470587,0.3504347826086956,0.3217391304347825,-0.16666666666666669,0.27999999999999997,0.65,-0.11428571428571425,-0.3357843137254902,-0.3300395256916996,0.41478260869565214,-0.17234262125902994,0.034965034965034975,-0.29411764705882354,0.19411764705882353,0.0857142857142857,0.5428571428571429,-0.49323308270676686,-0.3817391304347826,-0.2380952380952381,0.24608695652173912,-0.2720588235294118,-0.1413533834586466
Responsibility,-0.13846153846153847,0.18173913043478263,0.06701239769872783,-0.249633431085044,0.020647773279352227,0.07941176470588236,-0.12,0.08338060124787294,-0.21428571428571427,0.07530364372469636,-0.14560733384262795,0.027469410906733657,-0.04680851063829787,-0.02420755536257056,-0.19452991452991453,-0.22879036672140118,-0.07276507276507277,0.46153846153846156,-0.11505791505791506,-0.07423681776133209,0.3308913308913309,0.09816326530612243,-0.0242368177613321,-0.07352941176470588,0.46164788270051427,0.02215431627196333,-0.13905775075987842,0.13425559947299076,-0.0924850830511208,0.2588522588522589,-0.428024083196497,-0.2919750231267345,-0.11212669683257918,-0.028603840855684307,0.02941176470588236,-0.08468468468468471,-0.12701688555347093,0.20800889877641823,0.154251012145749,0.11762774920669658,-0.0589731729879741,-0.15890688259109312,0.09393665158371041,-0.22926829268292684,0.16956144159791572,-0.36470588235294116,-0.20757020757020758,-0.04166666666666667,0.0966626650660264,-0.029565217391304344,0.035734543391945546,0.08965517241379309,-0.16973068859861312,-0.45604395604395603,-0.3736263736263736,-0.0817733990147783,-0.08360323886639677,-0.18674838112858466,-0.17166979362101317,0.06234967622571693,0.318686401480111,-0.06119658119658119,-0.125,1.0,0.521978021978022,-0.11303784134186856,-0.2896405919661733,0.00010942116205274099,-0.09391124871001032,0.07544507164567955,0.12608695652173912,-0.2023166023166023,-0.057932469935245146,-0.05448979591836734,0.03361344537815126,0.3071428571428572,0.1821524064171123,-0.019635627530364373,-0.11498340445708866,0.2412023460410557,0.0934065934065934,-0.06775510204081632,0.3280542986425339,-0.2824561403508772,-0.08321479374110952,0.05520421607378129,-0.015476865732112474
Work habits,0.5834782608695652,0.8285714285714287,-0.15384615384615385,0.13478260869565215,-0.06813186813186813,-0.09999999999999999,-0.49999999999999994,0.2657342657342658,0.021739130434782605,0.3782608695652173,0.22424242424242422,-0.13217391304347825,-0.19097744360902258,0.32521739130434785,-0.288695652173913,-0.2121212121212121,-0.36470588235294116,0.10173913043478258,0.248695652173913,-0.12745098039215688,-0.22727272727272727,-0.09705882352941177,-0.3142857142857143,-0.19999999999999998,0.25874125874125875,-0.2452173913043478,0.16785714285714282,-0.25217391304347825,0.0058823529411764705,0.10303030303030303,0.0,0.12967032967032965,-0.16,-0.3626373626373627,0.33652173913043476,-0.22727272727272727,-0.06043956043956044,0.02727272727272728,0.0879120879120879,-0.2,-0.06862745098039216,0.1826086956521739,0.09803921568627452,0.4660869565217391,-0.37990196078431376,-0.09999999999999999,-0.05454545454545456,0.25,-0.08120300751879699,-0.6,0.14725274725274726,-0.16666666666666669,0.1087719298245614,-0.2539130434782608,-0.18173913043478263,0.3696969696969697,-0.013986013986013986,-0.26608695652173914,-0.31304347826086953,-0.2789473684210526,0.16764705882352943,-0.22424242424242422,-0.028571428571428574,0.521978021978022,1.0,0.02097902097902098,-0.13406593406593406,-0.13186813186813187,0.14285714285714288,0.12967032967032965,0.4285714285714286,-0.18181818181818185,0.14260869565217388,-0.41666666666666674,-0.36,0.049999999999999996,0.18181818181818185,0.21478260869565213,0.11538461538461539,0.09090909090909088,0.09652173913043478,0.05391304347826086,0.24086956521739128,0.4642857142857144,-0.3450549450549451,-0.06043956043956044,-0.19607843137254904
Independence,0.02075098814229249,0.12142857142857141,0.29911164465786316,0.03225806451612904,-0.08785332314744079,-0.18214285714285713,0.054782608695652164,0.3045858343337335,0.4545454545454546,-0.08754774637127577,0.18123249299719887,-0.40704721634954194,-0.2763515554213229,0.0782608695652174,0.15711462450592886,0.05201612903225807,-0.2670970565707408,0.44755244755244755,0.29778456837280365,-0.2548089591567852,-0.14224664224664224,0.04045102184637068,-0.06010452961672475,0.1476923076923077,-0.0426279602750191,-0.3285427807486631,-0.29406044891013694,0.07689814439672638,0.2899879951980792,-0.3572649572649573,-0.2063492063492063,0.009009009009009009,-0.01782300339192106,-0.18972125435540074,0.2085561497326203,0.21680672268907558,-0.2883116883116883,-0.4175824175824176,0.12935222672064778,-0.11473607038123164,0.1763213530655391,0.09640762463343108,0.10737812911725954,0.01945031712473573,-0.03465085638998682,-0.2607142857142857,-0.0293040293040293,-0.17857142857142855,-0.008556891766882516,0.013043478260869565,-0.07891986062717772,-0.18790322580645163,0.07380552220888356,0.4685314685314686,0.17482517482517487,-0.060207991242473995,0.057446110077689023,0.20690627202255105,-0.13037841341868567,-0.1637372802960222,-0.4133897110641296,-0.06854838709677422,-0.12352941176470587,-0.11303784134186856,0.02097902097902098,1.0,0.026074429771908762,-0.4058161350844278,0.12608695652173912,0.07134597594819611,0.0964285714285714,0.26671408250355616,0.2425320056899004,0.19270108043217285,-0.1296918767507003,-0.19979757085020244,0.19959677419354843,-0.28919860627177707,0.1477189854955028,-0.1788034188034188,0.4055944055944056,0.15043940795559665,-0.22915762049500651,0.2377450980392157,-0.08486861975234068,0.12775596496526728,-0.08582995951417005
Initiative,-0.1268376068376068,0.13970588235294118,0.013205282112845136,-0.018054491738702265,-0.23658536585365858,-0.21078431372549022,0.27999999999999997,-0.03510204081632653,0.2571428571428571,-0.1876518218623482,-0.2850421271473903,0.01836734693877551,-0.02723981900452489,-0.034449760765550244,0.024630541871921176,0.17170868347338936,-0.14054887449892076,0.0989010989010989,0.07918444760550022,-0.18995475113122173,0.011764705882352943,0.09723651610444062,0.19511312217194568,0.013300492610837433,-0.46697998541447205,0.2228893058161351,0.12342596613113331,0.04857850251856911,-0.2943015056222603,0.1361344537815126,0.31268328445747795,0.02508710801393729,-0.0004101161995898838,0.11976284584980236,-0.13767117737622558,0.13590733590733592,-0.015947467166979364,-0.16330645161290325,-0.42081686429512516,-0.07861163227016886,0.08381932532875928,0.09672830725462303,-0.17272727272727273,0.10146458583433372,-0.17962947152736275,0.06862745098039216,-0.20392156862745098,0.20350877192982456,-0.01226551226551227,0.3660869565217391,-0.17022624434389136,0.19050802139037434,0.01607466943220119,0.22637362637362637,0.44175824175824174,0.32458172458172463,0.06855934762911507,0.08273709483793518,0.43595436324390996,0.03610318900700026,-0.07977892128835523,0.4317073170731708,0.3504347826086956,-0.2896405919661733,-0.13406593406593406,0.026074429771908762,1.0,-0.04797118847539015,0.06608695652173913,-0.03014000518537724,0.02450980392156863,0.3067542213883678,0.19390243902439028,-0.1120689655172414,-0.1321353065539112,-0.1795630725863284,0.0965909090909091,-0.11475625823451908,0.21122417514646932,0.03136818687430478,-0.1912087912087912,-0.2475881499188935,-0.21141837644959857,0.28947368421052627,0.14191259474278342,0.13135704874835308,-0.19642306506321308
Assertiveness,0.06606437041219651,-0.13823529411764704,-0.1133208255159475,-0.05926979611190136,0.02330670751723383,-0.07352941176470588,0.04210526315789473,-0.3397748592870544,0.23626373626373626,0.3142857142857143,0.31120448179271715,0.17434813248766737,-0.14979956830095592,0.26163265306122446,-0.1116584564860427,-0.11064425770308124,0.20536540240518042,0.021978021978021976,0.147440794499618,0.04448979591836734,-0.10728291316526611,-0.058877551020408155,-0.04980237154150198,0.13615384615384615,0.3220970747913459,-0.00521574205784732,0.17154938085170643,-0.4615306122448979,-0.3064446500154179,-0.0961038961038961,-0.063049853372434,0.05897800634642739,-0.548265306122449,0.23675958188153315,0.050880840354524566,-0.1689655172413793,0.01708683473389356,-0.21428571428571427,-0.04383761445587878,0.14935988620199148,0.1404081632653061,0.071524064171123,0.060356057316543636,0.36534914361001314,0.2200720288115246,0.16911764705882354,0.11764705882352944,0.3140350877192983,0.062418584455058615,-0.19999999999999998,-0.15239477503628446,0.04378342245989305,0.39015606242497,0.4945054945054945,0.2582417582417582,-0.24266862170087974,0.15487804878048783,0.03662714097496706,-0.0052669961915566,-0.311131221719457,0.20979591836734693,-0.06210131332082553,0.3217391304347825,0.00010942116205274099,-0.13186813186813187,-0.4058161350844278,-0.04797118847539015,1.0,-0.07043478260869565,-0.1638080764220582,-0.34411764705882353,0.010905642484589853,0.054221388367729835,-0.3674489795918367,0.46496526729084875,0.11088180112570359,-0.20963327859879585,0.44400527009222657,-0.0942508710801394,-0.3273125342090859,0.4175824175824176,-0.17114624505928852,0.37453636510240285,-0.12058823529411765,0.10996762257169289,0.06773169931064667,-0.02763147232801232
Perseverance,-0.19999999999999998,-0.28571428571428575,0.3121739130434782,-0.06428571428571428,-0.44852941176470595,0.04761904761904763,0.48333333333333334,0.09913043478260869,-0.028571428571428574,-0.1956043956043956,-0.24285714285714283,0.4052173913043478,-0.06719367588932806,0.259175607001694,-0.4272727272727273,0.29478260869565215,0.15037593984962402,0.6571428571428573,0.4282765737874097,0.02869565217391304,-0.14285714285714285,-0.2941840767927725,0.1225296442687747,0.2727272727272727,0.1857142857142857,0.10357142857142855,0.4661654135338345,0.13217391304347825,-0.047826086956521734,-0.5529411764705882,-0.389010989010989,-0.08978328173374613,-0.023715415019762844,-0.24661654135338343,0.32843137254901966,0.5989010989010989,-0.18681318681318684,-0.2545454545454546,-0.47719298245614034,-0.45294117647058824,0.16883116883116886,0.26153846153846155,-0.20519480519480518,0.07217391304347825,-0.2226086956521739,0.4523809523809524,-0.4461538461538462,0.023809523809523815,0.2845849802371542,0.19999999999999998,0.2843478260869565,-0.08782608695652173,-0.011304347826086955,0.4285714285714286,0.4285714285714286,-0.06373626373626373,-0.42255639097744363,-0.05714285714285714,-0.13130434782608694,-0.21739130434782608,-0.18869565217391301,0.2617391304347826,-0.16666666666666669,-0.09391124871001032,0.14285714285714288,0.12608695652173912,0.06608695652173913,-0.07043478260869565,1.0,-0.28952569169960474,-0.25,-0.2175438596491228,-0.19649122807017544,0.21478260869565213,0.10588235294117648,-0.012280701754385965,0.48571428571428565,0.021739130434782605,0.07478260869565216,-0.4175824175824176,0.6571428571428573,-0.018774703557312256,-0.13130434782608694,0.1785714285714286,0.20608695652173914,0.019130434782608695,-0.3333333333333333
Future outlook,0.1926655719759168,0.2545454545454545,-0.09100370027752082,0.03865164897496151,-0.061362935553499844,0.15565217391304348,0.11739130434782606,0.24930619796484738,0.23076923076923075,-0.034430685593476285,-0.2909508698982383,0.11933621933621937,0.10627705627705629,-0.06627703097603742,-0.07096774193548387,-0.062041798883904146,0.17271407837445574,0.5384615384615385,0.21417004048582997,-0.21590614467202493,0.2933581354633986,-0.07114952782306438,0.2041678243956655,-0.0019862490450725744,-0.09644268774703557,-0.05955757231990925,-0.24989328096986252,0.07135642135642138,0.043335611756664394,0.3814557535487768,-0.09574351679614837,-0.2265186555658341,0.2736721611721612,0.24084825028221252,-0.3131782945736434,-0.13557281978334612,0.15152636447733578,-0.1390742969690338,-0.34690101757631825,0.31567852437417654,0.1663770743622674,0.07592577586905438,-0.11542957334891878,-0.031764705882352945,0.07951644160078748,0.2895652173913043,0.1259437575227049,0.18577075098814233,-0.23202805376972535,0.22,-0.2169432201192637,0.0018218623481781378,-0.1669546850998464,0.12967032967032965,-0.07252747252747253,-0.13163365794944742,0.3256108597285068,0.24246563647229574,0.027405446939298212,-0.15243123089747157,-0.053751803751803766,0.29990516832622094,0.27999999999999997,0.07544507164567955,0.12967032967032965,0.07134597594819611,-0.03014000518537724,-0.1638080764220582,-0.28952569169960474,1.0,0.016883116883116882,0.08405253283302065,-0.20421607378129114,-0.025441628264208913,0.18449612403100776,0.17693493678692568,-0.19915966386554623,-0.25883441258094353,0.0068223866790009255,0.1837363679468942,-0.02417582417582418,0.03656571269797167,-0.19130719448011888,-0.36103896103896105,-0.15226890756302522,-0.17931488801054019,0.19728506787330316
Activity level,0.1328671328671329,0.09478260869565217,-0.024999999999999998,0.2071428571428571,-0.29304347826086957,0.09523809523809526,0.5333333333333333,0.33928571428571425,-0.08571428571428573,-0.08695652173913042,-0.2175824175824176,-0.356140350877193,0.24155844155844156,0.04347826086956522,-0.3636363636363637,-0.04895104895104895,-0.32598039215686275,0.4285714285714286,-0.04175824175824176,-0.08181818181818182,0.33516483516483514,0.02608695652173913,0.24802371541501977,0.06521739130434782,-0.02869565217391304,-0.0857142857142857,0.046956521739130425,0.07478260869565216,0.2678260869565217,0.010714285714285713,-0.1758241758241758,0.2217391304347826,0.15478260869565216,-0.2175438596491228,0.06617647058823531,0.0989010989010989,0.4547826086956522,0.06373626373626373,-0.03186274509803922,0.08086956521739129,0.07707509881422926,-0.005217391304347826,0.13130434782608694,-0.21052631578947367,-0.29739130434782607,-0.14285714285714288,0.3186813186813187,0.19047619047619052,-0.05335968379446641,0.43333333333333335,0.29298245614035084,0.021978021978021976,0.15217391304347824,-0.08571428571428573,-0.7142857142857143,0.3,-0.5465686274509804,0.13233082706766916,-0.17234262125902994,0.25352907961603616,-0.0608695652173913,0.2377622377622378,0.65,0.12608695652173912,0.4285714285714286,0.0964285714285714,0.02450980392156863,-0.34411764705882353,-0.25,0.016883116883116882,1.0,0.3054945054945055,-0.4539130434782608,-0.2682100508187465,0.19411764705882353,-0.15376676986584106,0.30069930069930073,-0.27941176470588236,0.22142857142857136,0.2626086956521739,-0.08571428571428573,-0.1360813099943535,0.13391304347826086,0.03333333333333333,0.6205882352941177,0.21936758893280633,-0.13043478260869565
Effort,0.0028232636928289105,0.02417582417582418,0.20791844476055002,0.1275862068965517,0.037500000000000006,0.2912087912087912,0.653250773993808,-0.08890469416785204,0.6853146853146854,-0.1427139037433155,0.22092245989304812,0.07320275741328372,0.009664753850800362,0.07155011749453043,0.25395256916996045,-0.22933771209633277,-0.06279602750190985,-0.15384615384615385,0.3900401069518717,-0.20844277673545966,0.4246153846153846,-0.12267206477732795,0.11450924608819343,0.04521739130434782,-0.3044786096256685,0.011363636363636362,-0.16642958748221906,-0.014258911819887431,-0.12983114446529084,0.02608695652173913,0.22826086956521738,0.192436974789916,-0.04636061612805799,0.33856840833585017,-0.1286764705882353,0.02736726874657909,0.0810483870967742,0.11304347826086956,0.03977591036414566,0.18870967741935485,0.16460283902144365,-0.16814516129032261,-0.2667247386759582,-0.23427070795491847,-0.07386759581881536,0.2747252747252747,0.43076923076923074,0.3186813186813187,-0.062216852914527325,0.5665634674922602,0.16524419155998102,0.4969230769230769,-0.0759589247961341,0.5034965034965035,0.5524475524475525,0.18153846153846154,0.06158357771260996,0.43502024291497976,0.43385490753911804,-0.1398954703832753,-0.20112570356472798,0.03235653235653236,-0.11428571428571425,-0.2023166023166023,-0.18181818181818185,0.26671408250355616,0.3067542213883678,0.010905642484589853,-0.2175438596491228,0.08405253283302065,0.3054945054945055,1.0,0.15339023233760074,0.04033771106941839,0.1682200152788388,0.26985804892781634,0.3748768472906403,0.07489878542510123,0.29468942626837363,0.1434782608695652,-0.35664335664335667,0.07505285412262155,0.12549078828148594,0.25357142857142856,0.6901375059269795,-0.23147440794499619,-0.1474903474903475
Self-control,-0.38011204481792726,0.06956521739130435,0.3141299193930772,-0.0883275261324042,0.15966228893058165,-0.047058823529411764,0.14736842105263157,-0.06733048838311995,0.40695652173913033,-0.15831932773109242,0.29512032085561496,-0.022818900177390744,0.05122448979591836,0.014646464646464649,-0.1184873949579832,0.07452725250278086,-0.1968641114982579,0.1843478260869565,-0.04168475900998697,-0.10999999999999999,-0.2756395995550612,-0.16295918367346937,-0.13258834189066748,0.1902215431627196,0.19962476547842406,-0.09731788347783811,0.08256244218316375,-0.08215994531784004,-0.027130852340936373,0.6226600985221674,0.0985221674876847,0.27518454190186714,-0.19136239195299765,0.056931440652370886,-0.04400527009222661,-0.1388846447669977,-0.0525328330206379,-0.11733870967741936,-0.1885553470919325,0.1153310104529617,0.06589231437255753,0.05592760180995475,-0.34348139255702276,-0.05807642205818497,0.15265306122448982,-0.08823529411764705,-0.07541713014460512,0.22187822497420018,0.07239819004524886,-0.021052631578947364,-0.026638477801268497,0.1132369299221357,0.05910337042412513,0.22,0.19565217391304346,-0.25443548387096776,0.09005361636940584,-0.16119687440442154,0.43481601639204304,-0.24734693877551017,-0.0041776710684273705,0.15517241379310343,-0.3357843137254902,-0.057932469935245146,0.14260869565217388,0.2425320056899004,0.19390243902439028,0.054221388367729835,-0.19649122807017544,-0.20421607378129114,-0.4539130434782608,0.15339023233760074,1.0,-0.027789839339991317,-0.2047921071176885,-0.09815765629719118,-0.019404125286478224,-0.03213200173686496,0.27591093117408905,0.3717008797653959,0.03130434782608695,-0.06801093643198906,-0.23061961656015567,-0.2120300751879699,0.05215759849906192,0.4386491557223265,0.3365750528541226
Self-awareness,0.0411096256684492,0.4014680971202711,0.16869147659063624,-0.3229648473635523,-0.28497737556561087,-0.1695652173913043,-0.034782608695652174,0.042977190876350546,-0.07352941176470588,-0.2421831637372803,-0.3806762227814859,-0.2760444209413009,-0.11031200423056582,-0.1255823323512377,0.39770817417876236,0.2644032088161413,-0.11125541125541127,-0.11519607843137256,0.1958622772576261,0.008133766462692956,-0.15485829959514172,-0.21563294804965877,-0.02894583038543173,0.1419404125286478,-0.22210160660008685,0.02621564482029598,0.005574280528908479,0.21378160600166715,0.1368588048651507,-0.19455909943714825,0.02195932258325906,-0.21656534954407294,-0.030728709394205453,0.029592001290114498,-0.05642923219241443,0.2987804878048781,-0.12038645245332176,-0.22648083623693382,0.15486194477791115,0.1385149804602692,0.02097069597069597,0.23241719520789286,-0.18048651507139077,-0.3383458646616541,-0.27156593406593404,-0.007826086956521738,-0.15323886639676113,-0.17565217391304347,-0.05419580419580419,0.40782608695652167,-0.06487434248977207,0.15258082813386273,-0.017788296369813338,-0.029411764705882353,-0.03676470588235294,0.11740890688259109,0.02171717171717172,0.09139227378791807,-0.026250972258231788,-0.0912013359774554,-0.04226082447498056,-0.059032716927453766,-0.3300395256916996,-0.05448979591836734,-0.41666666666666674,0.19270108043217285,-0.1120689655172414,-0.3674489795918367,0.21478260869565213,-0.025441628264208913,-0.2682100508187465,0.04033771106941839,-0.027789839339991317,1.0,-0.23577705827937095,0.02887755102040816,0.18262391946602471,-0.2490230134607034,0.17343976777939044,-0.0955246744720429,0.14215686274509806,0.11722192843292789,0.021071115013169446,0.1959345002823264,0.054405762304921966,-0.11204081632653061,-0.2145591250854409
